item_id,snapshot_date,item_name,category,criticality_level,supplier_id,supplier_name,current_on_hand,safety_stock,reorder_point,moq,holding_cost,stockout_penalty,avg_lead_time_days,reliability_score,variability_index,avg_daily_demand,demand_std_dev,total_recent_demand,demand_variability_class,open_sales_order_qty,open_purchase_order_qty,next_po_arrival_date,days_until_next_po_arrival,net_available_inventory,days_of_supply,lead_time_demand,lead_time_class,supplier_reliability_class,stockout_risk_class,stockout_risk_probability,forecast_demand_next_period,feature_notes
8126,2026-03-08,BXGTLM1545V,hand tool,high,44837,"Shenzhen Qusart Technology Co., Ltd.",0,1000,1000,500,0.25,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,15096.0,,,15096.0,999.0,0.0,long,high,Low,3.914915235176162e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8127,2026-03-08,BXGTLM1538V,hand tool,high,44837,"Shenzhen Qusart Technology Co., Ltd.",0,1000,1000,500,0.25,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,12096.0,,,12096.0,999.0,0.0,long,high,Low,3.986167750916293e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8128,2026-03-08,BXGTLM1540V,hand tool,high,44837,"Shenzhen Qusart Technology Co., Ltd.",0,1000,1000,500,0.25,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,18144.0,,,18144.0,999.0,0.0,long,high,Low,3.740987906443111e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8129,2026-03-08,BXGTLM1534V,hand tool,high,44837,"Shenzhen Qusart Technology Co., Ltd.",0,1000,1000,500,0.25,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,27168.0,,,27168.0,999.0,0.0,long,high,Low,2.7858368733363406e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8130,2026-03-08,BXGTLM1535V,hand tool,high,44837,"Shenzhen Qusart Technology Co., Ltd.",0,1000,1000,500,0.25,0.0,120.0,1.0,10.0,2016.0,0.0,6048.0,low,0.0,27168.0,,,27168.0,13.476190476190476,241920.0,long,high,High,1.0,60480.0,High projected stockout exposure based on inventory position and lead-time demand.
8131,2026-03-08,BXGTLM1717,hand tool,high,44837,"Shenzhen Qusart Technology Co., Ltd.",0,1000,1000,500,0.25,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,6048.0,,,6048.0,999.0,0.0,long,high,Low,3.8140441099697156e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8132,2026-03-08,RPS203EW,Shovel,high,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,-600,1000,999,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,2580.0,,,1980.0,999.0,0.0,long,high,Low,3.094879968434717e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8133,2026-03-08,ST208EW,Shovel,high,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,-1212,1000,999,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,2676.0,,,1464.0,999.0,0.0,long,high,Low,2.118171558006624e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8134,2026-03-08,TS203EW,Shovel,high,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,-180,1000,1000,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,1530.0,,,1350.0,999.0,0.0,long,high,Low,3.3857149482262963e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8135,2026-03-08,LRK009EW,Shovel,high,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,-1860,1000,998,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,3804.0,,,1944.0,999.0,0.0,long,high,Low,1.1143677835095773e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8136,2026-03-08,51319-1,Mower,high,44801,"Chongqing Dajiang Power Equipment Co., Ltd. (Ducar)",840,1000,1001,500,1.5,0.0,90.0,1.0,15.0,420.0,0.0,420.0,low,2940.0,8820.0,,,6720.0,16.0,37800.0,medium,high,High,1.0,12600.0,High projected stockout exposure based on inventory position and lead-time demand.
8138,2026-03-08,RM14/16-BRACKET,Kit,low,2061,"Jiangmen Shun Ming Household Co., Ltd (Alibec)",0,500,500,1000,0.5,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,0.0,,,0.0,999.0,0.0,long,high,Low,3.2770019659521374e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8139,2026-03-08,RM14-UHS,Kit,low,2061,"Jiangmen Shun Ming Household Co., Ltd (Alibec)",0,500,500,1000,0.5,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,0.0,,,0.0,999.0,0.0,long,high,Low,3.2770019659521374e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8140,2026-03-08,RM14-LHS,Kit,low,2061,"Jiangmen Shun Ming Household Co., Ltd (Alibec)",0,500,500,1000,0.5,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,0.0,,,0.0,999.0,0.0,long,high,Low,3.2770019659521374e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8141,2026-03-08,RM16-T-HNDL,Kit,low,2061,"Jiangmen Shun Ming Household Co., Ltd (Alibec)",0,500,500,1000,0.5,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,0.0,,,0.0,999.0,0.0,long,high,Low,3.2770019659521374e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8142,2026-03-08,RM16-T-UPHNDL,Kit,low,2061,"Jiangmen Shun Ming Household Co., Ltd (Alibec)",0,500,500,1000,0.5,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,0.0,,,0.0,999.0,0.0,long,high,Low,3.2770019659521374e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8143,2026-03-08,RM16-T-LOHNDL,Kit,low,2061,"Jiangmen Shun Ming Household Co., Ltd (Alibec)",0,500,500,1000,0.5,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,0.0,,,0.0,999.0,0.0,long,high,Low,3.2770019659521374e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8144,2026-03-08,RM16-U-UPHNDL,Kit,low,2061,"Jiangmen Shun Ming Household Co., Ltd (Alibec)",0,500,500,1000,0.5,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,0.0,,,0.0,999.0,0.0,long,high,Low,3.2770019659521374e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8145,2026-03-08,RM16-U-LOHNDL,Kit,low,2061,"Jiangmen Shun Ming Household Co., Ltd (Alibec)",0,500,500,1000,0.5,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,0.0,,,0.0,999.0,0.0,long,high,Low,3.2770019659521374e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8146,2026-03-08,RM18-U-UPHNDL,Kit,low,2061,"Jiangmen Shun Ming Household Co., Ltd (Alibec)",0,500,500,1000,0.5,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,0.0,,,0.0,999.0,0.0,long,high,Low,3.2770019659521374e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8147,2026-03-08,RM18-U-LOHNDL,Kit,low,2061,"Jiangmen Shun Ming Household Co., Ltd (Alibec)",0,500,500,1000,0.5,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,0.0,,,0.0,999.0,0.0,long,high,Low,3.2770019659521374e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8148,2026-03-08,RM20-U-UPHNDL,Kit,low,2061,"Jiangmen Shun Ming Household Co., Ltd (Alibec)",0,500,500,1000,0.5,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,0.0,,,0.0,999.0,0.0,long,high,Low,3.2770019659521374e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8149,2026-03-08,RM20-U-LOHNDL,Kit,low,2061,"Jiangmen Shun Ming Household Co., Ltd (Alibec)",0,500,500,1000,0.5,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,0.0,,,0.0,999.0,0.0,long,high,Low,3.2770019659521374e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8151,2026-03-08,RM-U-MIDHNDL,Kit,low,2061,"Jiangmen Shun Ming Household Co., Ltd (Alibec)",0,500,500,1000,0.5,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,0.0,,,0.0,999.0,0.0,long,high,Low,3.2770019659521374e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8152,2026-03-08,A30300A,Kit,low,2061,"Jiangmen Shun Ming Household Co., Ltd (Alibec)",0,500,500,1000,0.5,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,0.0,,,0.0,999.0,0.0,long,high,Low,3.2770019659521374e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8153,2026-03-08,RS231-G04,Shovel,high,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,0,1000,1000,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,1680.0,,,1680.0,999.0,0.0,long,high,Low,3.455199307836608e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8154,2026-03-08,RS231-B04,Shovel,high,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,0,1000,1000,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,1040.0,,,1040.0,999.0,0.0,long,high,Low,3.3895170020492494e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8155,2026-03-08,RS231-004,Shovel,high,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,0,1000,1000,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,1280.0,,,1280.0,999.0,0.0,long,high,Low,3.414482436451474e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8156,2026-03-08,TC722011-KEY,Kit,low,2061,"Jiangmen Shun Ming Household Co., Ltd (Alibec)",0,500,500,1000,0.5,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,0.0,,,0.0,999.0,0.0,long,high,Low,3.2770019659521374e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8157,2026-03-08,1304-14SK2,Reel Mower,high,1039,Zhejiang Saige Garden Machinery Co,1118,1000,1001,500,1.5,0.0,120.0,1.0,10.0,1.0,0.0,8.0,low,1086.0,5909.0,,,5941.0,5941.0,120.0,long,high,Low,9.287611903068525e-105,30.0,Inventory position currently adequate relative to projected demand and replenishment window.
8158,2026-03-08,1415-16SK2,Reel Mower,high,1039,Zhejiang Saige Garden Machinery Co,1092,1000,1001,500,1.5,0.0,120.0,1.0,10.0,1.0,0.0,10.0,low,776.0,5793.0,,,6109.0,6109.0,120.0,long,high,Low,3.3211859669121284e-111,30.0,Inventory position currently adequate relative to projected demand and replenishment window.
8159,2026-03-08,2002-20,Reel Mower,high,1039,Zhejiang Saige Garden Machinery Co,8,1000,1000,500,1.5,0.0,120.0,1.0,10.0,99.33333333333333,90.12398866746486,298.0,med,451.0,3353.0,,,2910.0,29.29530201342282,11920.0,long,high,Low,0.005759266819844341,2980.0,Inventory position currently adequate relative to projected demand and replenishment window.
8160,2026-03-08,1604-16,Reel Mower,high,1039,Zhejiang Saige Garden Machinery Co,2,1000,1000,500,1.5,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,600.0,3750.0,,,3152.0,999.0,0.0,long,high,Low,6.198958661191954e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8161,2026-03-08,1804-18,Reel Mower,high,1039,Zhejiang Saige Garden Machinery Co,1,1000,1000,500,1.5,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,804.0,4133.0,,,3330.0,999.0,0.0,long,high,Low,1.0897673490610699e-05,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8162,2026-03-08,51319,Mower,high,44801,"Chongqing Dajiang Power Equipment Co., Ltd. (Ducar)",200,1000,1000,500,1.5,0.0,90.0,1.0,15.0,1.0,0.0,4.0,low,450.0,2740.0,,,2490.0,2490.0,90.0,medium,high,Low,2.551315551588848e-09,30.0,Inventory position currently adequate relative to projected demand and replenishment window.
8164,2026-03-08,R3601-001,Shovel,low,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,0,500,500,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,1590.0,,,1590.0,999.0,0.0,long,high,Low,3.4461373233043096e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8165,2026-03-08,R3602-001,Shovel,low,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,0,500,500,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,966.0,,,966.0,999.0,0.0,long,high,Low,3.381740608297896e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8166,2026-03-08,R6303-001,Shovel,low,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,0,500,500,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,0.0,,,0.0,999.0,0.0,long,high,Low,3.2770019659521374e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8167,2026-03-08,R3604-001,Shovel,low,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,0,500,500,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,0.0,,,0.0,999.0,0.0,long,high,Low,3.2770019659521374e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8168,2026-03-08,R3605-001,Shovel,low,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,0,500,500,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,0.0,,,0.0,999.0,0.0,long,high,Low,3.2770019659521374e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8169,2026-03-08,R3606-001,Shovel,low,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,0,500,500,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,0.0,,,0.0,999.0,0.0,long,high,Low,3.2770019659521374e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8170,2026-03-08,R3607-001,Shovel,low,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,0,500,500,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,0.0,,,0.0,999.0,0.0,long,high,Low,3.2770019659521374e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8171,2026-03-08,R3608-001,Shovel,low,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,0,500,500,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,0.0,,,0.0,999.0,0.0,long,high,Low,3.2770019659521374e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8172,2026-03-08,R3609-001,Shovel,low,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,0,500,500,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,0.0,,,0.0,999.0,0.0,long,high,Low,3.2770019659521374e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8173,2026-03-08,R3610-001,Shovel,low,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,0,500,500,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,0.0,,,0.0,999.0,0.0,long,high,Low,3.2770019659521374e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8174,2026-03-08,R3681-001,Shovel,low,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,0,500,500,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,0.0,,,0.0,999.0,0.0,long,high,Low,3.2770019659521374e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8175,2026-03-08,ELF001R,Shovel,low,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,300,500,501,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,2.0,300.0,,,598.0,999.0,0.0,long,high,Low,3.2404707964472093e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8176,2026-03-08,MRP001,Shovel,low,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,0,500,500,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,0.0,,,0.0,999.0,0.0,long,high,Low,3.2770019659521374e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8177,2026-03-08,LRK011,Shovel,low,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,1008,500,502,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,8.0,1008.0,,,2008.0,999.0,0.0,long,high,Low,2.4887837463746197e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8178,2026-03-08,LRK012,Shovel,low,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,1008,500,502,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,8.0,2598.0,,,3598.0,999.0,0.0,long,high,Low,2.5987949526267374e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8179,2026-03-08,ST045,Shovel,low,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,300,500,501,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,1.0,300.0,,,599.0,999.0,0.0,long,high,Low,3.2420406801993693e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8183,2026-03-08,R3603-001,Shovel,low,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,0,500,500,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,1590.0,,,1590.0,999.0,0.0,long,high,Low,3.4461373233043096e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8191,2026-03-08,R3602-002,Shovel,high,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,0,1000,1000,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,3864.0,,,3864.0,999.0,0.0,long,high,Low,3.6557528756907254e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8192,2026-03-08,1415-16BDSK2,Reel Mower,low,1039,Zhejiang Saige Garden Machinery Co,0,500,500,500,1.5,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,0.0,,,0.0,999.0,0.0,long,high,Low,3.2770019659521374e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8193,2026-03-08,1304-14BDSK2,Reel Mower,low,1039,Zhejiang Saige Garden Machinery Co,0,500,500,500,1.5,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,0.0,,,0.0,999.0,0.0,long,high,Low,3.2770019659521374e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8194,2026-03-08,1204-14BD,Reel Mower,low,1039,Zhejiang Saige Garden Machinery Co,3278,500,507,500,1.5,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,3340.0,,,6618.0,999.0,0.0,long,high,Low,1.1473169999168306e-07,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8199,2026-03-08,CS33114-SC-1,Part,low,1913,Taizhou Oute Tools Manufacturing Co. Ltd,0,500,500,1000,0.02,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,0.0,,,0.0,999.0,0.0,long,high,Low,3.2770019659521374e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8200,2026-03-08,CS34014S-SC-1,Part,low,1913,Taizhou Oute Tools Manufacturing Co. Ltd,0,500,500,1000,0.02,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,0.0,,,0.0,999.0,0.0,long,high,Low,3.2770019659521374e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8201,2026-03-08,CS34018-SC-1,Part,low,1913,Taizhou Oute Tools Manufacturing Co. Ltd,0,500,500,1000,0.02,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,0.0,,,0.0,999.0,0.0,long,high,Low,3.2770019659521374e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8202,2026-03-08,PS45010-SRK-1,Part,low,1913,Taizhou Oute Tools Manufacturing Co. Ltd,0,500,500,1000,0.02,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,0.0,,,0.0,999.0,0.0,long,high,Low,3.2770019659521374e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8205,2026-03-08,1415-16BD,Reel Mower,low,1039,Zhejiang Saige Garden Machinery Co,0,500,500,500,1.5,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,0.0,,,0.0,999.0,0.0,long,high,Low,3.2770019659521374e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8207,2026-03-08,RS220-004,Shovel,low,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,0,500,500,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,0.0,,,0.0,999.0,0.0,long,high,Low,3.2770019659521374e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8208,2026-03-08,RS233-004,Shovel,low,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,0,500,500,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,0.0,,,0.0,999.0,0.0,long,high,Low,3.2770019659521374e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8209,2026-03-08,RS226-004,Shovel,low,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,0,500,500,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,0.0,,,0.0,999.0,0.0,long,high,Low,3.2770019659521374e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8210,2026-03-08,RS220-005,Shovel,low,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,0,500,500,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,0.0,,,0.0,999.0,0.0,long,high,Low,3.2770019659521374e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8211,2026-03-08,RS233-005,Shovel,low,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,0,500,500,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,0.0,,,0.0,999.0,0.0,long,high,Low,3.2770019659521374e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8212,2026-03-08,TC8-10EW,Tiller/Cultivator,low,4279,Ningbo Joyo Garden Tools Co Ltd,0,500,500,500,1.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,0.0,,,0.0,999.0,0.0,long,high,Low,3.2770019659521374e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8213,2026-03-08,TC8-10-1,Tiller/Cultivator,low,4279,Ningbo Joyo Garden Tools Co Ltd,4175,500,508,500,1.75,0.0,120.0,1.0,10.0,835.0,0.0,835.0,low,9185.0,11690.0,,,6680.0,8.0,100200.0,long,high,High,1.0,25050.0,High projected stockout exposure based on inventory position and lead-time demand.
8214,2026-03-08,TC8-135EW,Tiller/Cultivator,low,4279,Ningbo Joyo Garden Tools Co Ltd,0,500,500,500,1.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,1600.0,,,1600.0,999.0,0.0,long,high,Low,3.447147092542962e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8215,2026-03-08,TC8-2075EW,Tiller/Cultivator,low,4279,Ningbo Joyo Garden Tools Co Ltd,0,500,500,500,1.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,0.0,,,0.0,999.0,0.0,long,high,Low,3.2770019659521374e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8216,2026-03-08,TC8-25EW,Tiller/Cultivator,low,4279,Ningbo Joyo Garden Tools Co Ltd,0,500,500,500,1.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,0.0,,,0.0,999.0,0.0,long,high,Low,3.2770019659521374e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8232,2026-03-08,SKP97006,Weeder,high,44783,"Qingdao Eagle Power Industrial Co., Limited",24263,1000,1024,500,1.12,0.0,120.0,1.0,10.0,95.79591836734694,512.741931012298,9388.0,high,1324.0,12986.0,,,35925.0,375.01597784405624,11495.510204081633,long,high,Low,8.201440265167373e-89,2873.877551020408,Inventory position currently adequate relative to projected demand and replenishment window.
8233,2026-03-08,SKP97020,Weeder,high,44783,"Qingdao Eagle Power Industrial Co., Limited",17292,1000,1017,500,1.12,0.0,120.0,1.0,10.0,96.0,106.65833300778706,288.0,high,787.0,0.0,,,16505.0,171.92708333333334,11520.0,long,high,Low,3.1660047965687236e-45,2880.0,Inventory position currently adequate relative to projected demand and replenishment window.
8234,2026-03-08,SKP97051,Weeder,high,44783,"Qingdao Eagle Power Industrial Co., Limited",12736,1000,1013,500,1.12,0.0,120.0,1.0,10.0,48.0,62.353829072479584,144.0,high,769.0,0.0,,,11967.0,249.3125,5760.0,long,high,Low,2.689384306986916e-26,1440.0,Inventory position currently adequate relative to projected demand and replenishment window.
8254,2026-03-08,2120-16-UHK,Part,high,1913,Taizhou Oute Tools Manufacturing Co. Ltd,8,1000,1000,1000,0.02,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,10.0,,,18.0,999.0,0.0,long,high,Low,3.278872295545111e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8260,2026-03-08,1204-14GC,Reel Mower,high,1039,Zhejiang Saige Garden Machinery Co,0,1000,1000,500,1.5,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,200.0,,,200.0,999.0,0.0,long,high,Low,3.299160781681592e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8261,2026-03-08,1815-18GC,Reel Mower,high,1039,Zhejiang Saige Garden Machinery Co,0,1000,1000,500,1.5,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,150.0,,,150.0,999.0,0.0,long,high,Low,3.2936434095467953e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8262,2026-03-08,MRP001R,Shovel,low,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,0,500,500,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,0.0,,,0.0,999.0,0.0,long,high,Low,3.2770019659521374e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8263,2026-03-08,LRK207-002,Oversized Shovel,high,44800,"Jinhua D&D Garden Tools Co., Ltd.",0,1000,1000,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,0.0,,,0.0,999.0,0.0,long,high,Low,3.2770019659521374e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8264,2026-03-08,ST217,Tiller/Cultivator,high,4279,Ningbo Joyo Garden Tools Co Ltd,0,1000,1000,500,1.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,0.0,,,0.0,999.0,0.0,long,high,Low,3.2770019659521374e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8265,2026-03-08,WD003-002,Weeder,high,44783,"Qingdao Eagle Power Industrial Co., Limited",0,1000,1000,500,1.12,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,0.0,,,0.0,999.0,0.0,long,high,Low,3.2770019659521374e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
